disease_id,name,category,symptoms,severity,specialist,diet_to_eat,diet_to_avoid,workout,medicine_name,medicine_desc,base_dosage_mg,safe_tip,dangerous_myth
837,Dehydration (Variant 837),General,"Fever, Headache, Fatigue",6,Specialist Doctor,Papaya,Spicy street food,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Using battery acid for skin patches.
838,Dengue (Variant 838),Infectious,"Itching, Stomach pain, Cough",2,General Physician,Curd rice,Excessive caffeine,Light stretching,Loperamide,Standard OTC Loperamide for symptomatic relief.,650,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
839,Dehydration (Variant 839),General,"Cough, Nausea, Body ache",8,Specialist Doctor,Pomegranate,Spicy street food,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
840,Sinusitis (Variant 840),Respiratory,"Fever, Headache, Vomiting",4,General Physician,Boiled vegetables,Excessive caffeine,Brisk walking,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,650,Coconut water for rehydration.,Using battery acid for skin patches.
841,Vitamin D Deficiency (Variant 841),General,"Body ache, Cough, Stomach pain",5,General Physician,Papaya,Excessive caffeine,Anulom Vilom,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,650,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
842,Common Cold (Variant 842),Infectious,"Stomach pain, Body ache, Vomiting",2,General Physician,Moong Dal Khichdi,Raw salads (if infectious),Yoga (Pranayama),ORS,Standard OTC ORS for symptomatic relief.,250,Coconut water for rehydration.,Putting oil or ghee on open wounds.
843,Common Cold (Variant 843),Infectious,"Headache, Fever, Vomiting",5,General Physician,Moong Dal Khichdi,Spicy street food,Anulom Vilom,Loperamide,Standard OTC Loperamide for symptomatic relief.,250,Saltwater gargles for throat infection.,Applying Colgate/toothpaste on burns (causes infection).
844,Acidity (Variant 844),Gastrointestinal,"Body ache, Itching, Cough",9,Specialist Doctor,Boiled vegetables,Deep-fried pakoras,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Applying Colgate/toothpaste on burns (causes infection).
845,Sinusitis (Variant 845),Respiratory,"Vomiting, Fatigue, Fever",2,General Physician,Papaya,Excessive caffeine,Light stretching,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Putting onions in armpits to reduce fever.
846,Common Cold (Variant 846),Infectious,"Cough, Body ache, Fatigue",4,General Physician,Curd rice,Raw salads (if infectious),Light stretching,ORS,Standard OTC ORS for symptomatic relief.,650,Jeera water for digestion.,Using battery acid for skin patches.
847,Sunburn (Variant 847),Skin,"Cough, Fatigue, Stomach pain",9,Specialist Doctor,Pomegranate,Cold drinks,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
848,Dengue (Variant 848),Infectious,"Fever, Vomiting, Stomach pain",5,General Physician,Moong Dal Khichdi,Deep-fried pakoras,Anulom Vilom,ORS,Standard OTC ORS for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
849,Bronchitis (Variant 849),Respiratory,"Fever, Fatigue, Vomiting",1,General Physician,Pomegranate,Excessive caffeine,Anulom Vilom,Loperamide,Standard OTC Loperamide for symptomatic relief.,650,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
850,Sinusitis (Variant 850),Respiratory,"Stomach pain, Fatigue, Body ache",10,Specialist Doctor,Curd rice,Excessive caffeine,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Applying Colgate/toothpaste on burns (causes infection).
851,Allergic Rhinitis (Variant 851),Respiratory,"Headache, Nausea, Body ache",1,General Physician,Moong Dal Khichdi,Raw salads (if infectious),Brisk walking,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,650,Saltwater gargles for throat infection.,Putting onions in armpits to reduce fever.
852,Heat Stroke (Variant 852),General,"Stomach pain, Vomiting, Headache",6,Specialist Doctor,Boiled vegetables,Raw salads (if infectious),Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Using battery acid for skin patches.
853,Allergic Rhinitis (Variant 853),Respiratory,"Body ache, Fever, Vomiting",6,Specialist Doctor,Papaya,Spicy street food,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
854,Sinusitis (Variant 854),Respiratory,"Stomach pain, Itching, Fever",5,General Physician,Papaya,Raw salads (if infectious),Yoga (Pranayama),Loperamide,Standard OTC Loperamide for symptomatic relief.,650,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
855,Vitamin D Deficiency (Variant 855),General,"Nausea, Body ache, Vomiting",6,Specialist Doctor,Curd rice,Spicy street food,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Putting onions in armpits to reduce fever.
856,Dehydration (Variant 856),General,"Fatigue, Stomach pain, Vomiting",8,Specialist Doctor,Pomegranate,Deep-fried pakoras,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
857,Allergic Rhinitis (Variant 857),Respiratory,"Fever, Vomiting, Body ache",8,Specialist Doctor,Moong Dal Khichdi,Spicy street food,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Putting oil or ghee on open wounds.
858,Chickenpox (Variant 858),Infectious,"Headache, Fatigue, Body ache",6,Specialist Doctor,Papaya,Raw salads (if infectious),Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
859,Eczema (Variant 859),Skin,"Body ache, Headache, Nausea",4,General Physician,Papaya,Cold drinks,Brisk walking,Loperamide,Standard OTC Loperamide for symptomatic relief.,250,Ginger and honey tea for sore throat.,Putting oil or ghee on open wounds.
860,Sunburn (Variant 860),Skin,"Fever, Body ache, Vomiting",4,General Physician,Boiled vegetables,Deep-fried pakoras,Light stretching,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,250,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
861,Vitamin D Deficiency (Variant 861),General,"Body ache, Fatigue, Fever",4,General Physician,Boiled vegetables,Deep-fried pakoras,Anulom Vilom,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,500,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
862,Sinusitis (Variant 862),Respiratory,"Headache, Fatigue, Itching",4,General Physician,Papaya,Spicy street food,Light stretching,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,650,Warm turmeric milk (Haldi Doodh) for immunity.,Putting onions in armpits to reduce fever.
863,Eczema (Variant 863),Skin,"Itching, Headache, Fever",7,Specialist Doctor,Pomegranate,Cold drinks,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Putting oil or ghee on open wounds.
864,Gastritis (Variant 864),Gastrointestinal,"Fever, Fatigue, Body ache",3,General Physician,Curd rice,Cold drinks,Complete Bed Rest,Loperamide,Standard OTC Loperamide for symptomatic relief.,250,Ginger and honey tea for sore throat.,Putting onions in armpits to reduce fever.
865,Amoebiasis (Variant 865),Gastrointestinal,"Itching, Cough, Headache",9,Specialist Doctor,Papaya,Excessive caffeine,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Rubbing heavy salt on rashes.
866,Dehydration (Variant 866),General,"Stomach pain, Vomiting, Itching",8,Specialist Doctor,Papaya,Spicy street food,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Applying Colgate/toothpaste on burns (causes infection).
867,Heat Rash (Variant 867),Skin,"Fatigue, Nausea, Stomach pain",4,General Physician,Boiled vegetables,Raw salads (if infectious),Anulom Vilom,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,650,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
868,Acne (Variant 868),Skin,"Cough, Stomach pain, Fatigue",4,General Physician,Moong Dal Khichdi,Deep-fried pakoras,Complete Bed Rest,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,650,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
869,Vitamin D Deficiency (Variant 869),General,"Fatigue, Vomiting, Cough",7,Specialist Doctor,Pomegranate,Spicy street food,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Applying Colgate/toothpaste on burns (causes infection).
870,Gastritis (Variant 870),Gastrointestinal,"Nausea, Itching, Headache",6,Specialist Doctor,Boiled vegetables,Deep-fried pakoras,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
871,Vitamin D Deficiency (Variant 871),General,"Itching, Body ache, Fever",7,Specialist Doctor,Papaya,Raw salads (if infectious),Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
872,Malaria (Variant 872),Infectious,"Fever, Headache, Body ache",9,Specialist Doctor,Moong Dal Khichdi,Deep-fried pakoras,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Rubbing heavy salt on rashes.
873,Heat Stroke (Variant 873),General,"Itching, Body ache, Headache",9,Specialist Doctor,Pomegranate,Deep-fried pakoras,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting onions in armpits to reduce fever.
874,Acidity (Variant 874),Gastrointestinal,"Nausea, Body ache, Fever",5,General Physician,Boiled vegetables,Excessive caffeine,Yoga (Pranayama),ORS,Standard OTC ORS for symptomatic relief.,650,Ginger and honey tea for sore throat.,Applying Colgate/toothpaste on burns (causes infection).
875,Amoebiasis (Variant 875),Gastrointestinal,"Stomach pain, Fatigue, Body ache",8,Specialist Doctor,Papaya,Cold drinks,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
876,Acne (Variant 876),Skin,"Fever, Stomach pain, Itching",7,Specialist Doctor,Pomegranate,Excessive caffeine,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Rubbing heavy salt on rashes.
877,Acidity (Variant 877),Gastrointestinal,"Body ache, Itching, Vomiting",3,General Physician,Moong Dal Khichdi,Deep-fried pakoras,Yoga (Pranayama),Omeprazole,Standard OTC Omeprazole for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Rubbing heavy salt on rashes.
878,Gastritis (Variant 878),Gastrointestinal,"Itching, Nausea, Body ache",1,General Physician,Pomegranate,Spicy street food,Yoga (Pranayama),Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,250,Coconut water for rehydration.,Using battery acid for skin patches.
879,Amoebiasis (Variant 879),Gastrointestinal,"Itching, Cough, Vomiting",7,Specialist Doctor,Boiled vegetables,Raw salads (if infectious),Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Applying Colgate/toothpaste on burns (causes infection).
880,Dengue (Variant 880),Infectious,"Body ache, Cough, Stomach pain",10,Specialist Doctor,Pomegranate,Cold drinks,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Rubbing heavy salt on rashes.
881,Vitamin D Deficiency (Variant 881),General,"Fever, Body ache, Vomiting",3,General Physician,Pomegranate,Spicy street food,Yoga (Pranayama),ORS,Standard OTC ORS for symptomatic relief.,500,Ginger and honey tea for sore throat.,Applying Colgate/toothpaste on burns (causes infection).
882,Malaria (Variant 882),Infectious,"Headache, Cough, Fever",6,Specialist Doctor,Moong Dal Khichdi,Spicy street food,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Putting onions in armpits to reduce fever.
883,Dehydration (Variant 883),General,"Stomach pain, Cough, Vomiting",7,Specialist Doctor,Pomegranate,Raw salads (if infectious),Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Using battery acid for skin patches.
884,Fungal Infection (Variant 884),Skin,"Body ache, Nausea, Fever",5,General Physician,Papaya,Raw salads (if infectious),Yoga (Pranayama),ORS,Standard OTC ORS for symptomatic relief.,650,Jeera water for digestion.,Rubbing heavy salt on rashes.
885,Influenza (Variant 885),Infectious,"Cough, Headache, Itching",3,General Physician,Curd rice,Deep-fried pakoras,Yoga (Pranayama),Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,650,Saltwater gargles for throat infection.,Using battery acid for skin patches.
886,Typhoid (Variant 886),Infectious,"Vomiting, Nausea, Headache",7,Specialist Doctor,Moong Dal Khichdi,Deep-fried pakoras,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Putting onions in armpits to reduce fever.
