disease_id,name,category,symptoms,severity,specialist,diet_to_eat,diet_to_avoid,workout,medicine_name,medicine_desc,base_dosage_mg,safe_tip,dangerous_myth
951,Bronchitis,Respiratory,"cough, nausea, stomach pain",5,General Physician,Curd rice,Spicy street food,Complete Bed Rest,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,250,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
952,Food Poisoning,Gastrointestinal,"body ache, fatigue, itching",10,Specialist Doctor,Papaya,Deep-fried pakoras,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
953,Sunburn,Skin,"body ache, cough, fever",5,General Physician,Pomegranate,Deep-fried pakoras,Complete Bed Rest,Loperamide,Standard OTC Loperamide for symptomatic relief.,650,Saltwater gargles for throat infection.,Using battery acid for skin patches.
954,Allergic Rhinitis,Respiratory,"fever, itching, vomiting",6,Specialist Doctor,Pomegranate,Raw salads (if infectious),Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Using battery acid for skin patches.
955,Influenza,Infectious,"body ache, fever, headache",9,Specialist Doctor,Curd rice,Deep-fried pakoras,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
956,Malaria,Infectious,"body ache, nausea, vomiting",5,General Physician,Curd rice,Deep-fried pakoras,Complete Bed Rest,ORS,Standard OTC ORS for symptomatic relief.,500,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
957,Acidity,Gastrointestinal,"headache, itching, vomiting",3,General Physician,Papaya,Excessive caffeine,Light stretching,Loperamide,Standard OTC Loperamide for symptomatic relief.,650,Jeera water for digestion.,Rubbing heavy salt on rashes.
958,Amoebiasis,Gastrointestinal,"fever, itching, vomiting",1,General Physician,Pomegranate,Spicy street food,Complete Bed Rest,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,250,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
959,Fungal Infection,Skin,"body ache, fever, vomiting",8,Specialist Doctor,Boiled vegetables,Raw salads (if infectious),Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Using battery acid for skin patches.
960,Heat Stroke,General,"cough, fever, vomiting",7,Specialist Doctor,Boiled vegetables,Spicy street food,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Rubbing heavy salt on rashes.
961,Heat Stroke,General,"fatigue, fever, stomach pain",10,Specialist Doctor,Pomegranate,Spicy street food,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
962,Gastritis,Gastrointestinal,"body ache, itching, nausea",9,Specialist Doctor,Curd rice,Spicy street food,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Applying Colgate/toothpaste on burns (causes infection).
963,Eczema,Skin,"fatigue, itching, vomiting",6,Specialist Doctor,Papaya,Raw salads (if infectious),Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
964,Allergic Rhinitis,Respiratory,"body ache, headache, nausea",9,Specialist Doctor,Moong Dal Khichdi,Excessive caffeine,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Rubbing heavy salt on rashes.
965,Malaria,Infectious,"body ache, cough, headache",3,General Physician,Boiled vegetables,Raw salads (if infectious),Brisk walking,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,250,Jeera water for digestion.,Putting onions in armpits to reduce fever.
966,Malaria,Infectious,"headache, itching, vomiting",7,Specialist Doctor,Moong Dal Khichdi,Raw salads (if infectious),Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
967,Diarrhea,Gastrointestinal,"body ache, fever, nausea",8,Specialist Doctor,Moong Dal Khichdi,Excessive caffeine,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Using battery acid for skin patches.
968,Influenza,Infectious,"fever, headache, stomach pain",5,General Physician,Moong Dal Khichdi,Spicy street food,Brisk walking,Loperamide,Standard OTC Loperamide for symptomatic relief.,650,Jeera water for digestion.,Putting oil or ghee on open wounds.
969,Amoebiasis,Gastrointestinal,"fatigue, nausea, stomach pain",7,Specialist Doctor,Papaya,Raw salads (if infectious),Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Rubbing heavy salt on rashes.
970,Diarrhea,Gastrointestinal,"body ache, fatigue, stomach pain",6,Specialist Doctor,Curd rice,Raw salads (if infectious),Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Using battery acid for skin patches.
971,Anemia,General,"headache, stomach pain, vomiting",3,General Physician,Boiled vegetables,Spicy street food,Light stretching,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Putting onions in armpits to reduce fever.
972,Acne,Skin,"cough, nausea, vomiting",6,Specialist Doctor,Pomegranate,Cold drinks,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Putting onions in armpits to reduce fever.
973,Chickenpox,Infectious,"fever, nausea, stomach pain",9,Specialist Doctor,Curd rice,Deep-fried pakoras,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Putting onions in armpits to reduce fever.
974,Sinusitis,Respiratory,"headache, stomach pain, vomiting",8,Specialist Doctor,Moong Dal Khichdi,Deep-fried pakoras,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Putting onions in armpits to reduce fever.
975,Acidity,Gastrointestinal,"cough, fever, nausea",2,General Physician,Boiled vegetables,Raw salads (if infectious),Light stretching,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,650,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
976,Acidity,Gastrointestinal,"cough, fatigue, stomach pain",3,General Physician,Papaya,Spicy street food,Brisk walking,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Putting onions in armpits to reduce fever.
977,Influenza,Infectious,"itching, stomach pain, vomiting",5,General Physician,Moong Dal Khichdi,Raw salads (if infectious),Anulom Vilom,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,500,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
978,Bronchitis,Respiratory,"fever, headache, stomach pain",10,Specialist Doctor,Boiled vegetables,Spicy street food,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Putting onions in armpits to reduce fever.
979,Food Poisoning,Gastrointestinal,"fatigue, nausea, vomiting",9,Specialist Doctor,Papaya,Excessive caffeine,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
980,Dengue,Infectious,"fatigue, nausea, stomach pain",5,General Physician,Curd rice,Deep-fried pakoras,Anulom Vilom,Loperamide,Standard OTC Loperamide for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Applying Colgate/toothpaste on burns (causes infection).
981,Gastritis,Gastrointestinal,"body ache, fatigue, stomach pain",6,Specialist Doctor,Papaya,Excessive caffeine,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Using battery acid for skin patches.
982,Diarrhea,Gastrointestinal,"cough, itching, nausea",5,General Physician,Pomegranate,Raw salads (if infectious),Yoga (Pranayama),Loperamide,Standard OTC Loperamide for symptomatic relief.,650,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
983,Asthma,Respiratory,"body ache, cough, headache",8,Specialist Doctor,Pomegranate,Raw salads (if infectious),Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
984,Asthma,Respiratory,"cough, fever, vomiting",3,General Physician,Pomegranate,Raw salads (if infectious),Yoga (Pranayama),Omeprazole,Standard OTC Omeprazole for symptomatic relief.,500,Coconut water for rehydration.,Putting oil or ghee on open wounds.
985,Acidity,Gastrointestinal,"cough, itching, vomiting",4,General Physician,Boiled vegetables,Excessive caffeine,Complete Bed Rest,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,500,Saltwater gargles for throat infection.,Putting onions in armpits to reduce fever.
986,Heat Rash,Skin,"body ache, itching, nausea",3,General Physician,Pomegranate,Cold drinks,Yoga (Pranayama),Loperamide,Standard OTC Loperamide for symptomatic relief.,500,Jeera water for digestion.,Putting onions in armpits to reduce fever.
987,Anemia,General,"body ache, cough, fever",2,General Physician,Papaya,Raw salads (if infectious),Complete Bed Rest,ORS,Standard OTC ORS for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
988,Food Poisoning,Gastrointestinal,"body ache, cough, fever",1,General Physician,Moong Dal Khichdi,Deep-fried pakoras,Brisk walking,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,500,Jeera water for digestion.,Putting oil or ghee on open wounds.
989,Common Cold,Infectious,"body ache, cough, stomach pain",1,General Physician,Moong Dal Khichdi,Spicy street food,Complete Bed Rest,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,650,Ginger and honey tea for sore throat.,Putting oil or ghee on open wounds.
990,Sinusitis,Respiratory,"cough, headache, stomach pain",9,Specialist Doctor,Pomegranate,Raw salads (if infectious),Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Applying Colgate/toothpaste on burns (causes infection).
991,Sinusitis,Respiratory,"cough, fatigue, stomach pain",1,General Physician,Boiled vegetables,Deep-fried pakoras,Brisk walking,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,650,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
992,Vitamin D Deficiency,General,"cough, fever, itching",7,Specialist Doctor,Moong Dal Khichdi,Raw salads (if infectious),Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
993,Bronchitis,Respiratory,"body ache, cough, vomiting",10,Specialist Doctor,Boiled vegetables,Spicy street food,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting onions in armpits to reduce fever.
994,Anemia,General,"body ache, fatigue, vomiting",7,Specialist Doctor,Curd rice,Raw salads (if infectious),Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Rubbing heavy salt on rashes.
995,Typhoid,Infectious,"headache, itching, stomach pain",8,Specialist Doctor,Pomegranate,Cold drinks,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Putting onions in armpits to reduce fever.
996,Allergic Rhinitis,Respiratory,"cough, headache, stomach pain",5,General Physician,Moong Dal Khichdi,Deep-fried pakoras,Anulom Vilom,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,500,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
997,Chickenpox,Infectious,"fever, headache, nausea",6,Specialist Doctor,Curd rice,Deep-fried pakoras,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Putting oil or ghee on open wounds.
998,Dehydration,General,"cough, headache, vomiting",8,Specialist Doctor,Boiled vegetables,Raw salads (if infectious),Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Rubbing heavy salt on rashes.
999,Sunburn,Skin,"fever, headache, stomach pain",10,Specialist Doctor,Papaya,Cold drinks,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Rubbing heavy salt on rashes.
1000,Dengue,Infectious,"body ache, cough, stomach pain",10,Specialist Doctor,Pomegranate,Raw salads (if infectious),Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Putting onions in armpits to reduce fever.
