disease_id,name,category,symptoms,severity,specialist,diet_to_eat,diet_to_avoid,workout,medicine_name,medicine_desc,base_dosage_mg,safe_tip,dangerous_myth
867,Heat Rash,Skin,"Small red bumps, Prickly heat, Mild swelling",4,General Physician,Boiled vegetables,Raw salads (if infectious),Anulom Vilom,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,650,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
868,Acne,Skin,"Blackheads, Red bumps, Oily skin, Pimples",4,General Physician,Moong Dal Khichdi,Deep-fried pakoras,Complete Bed Rest,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,650,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
869,Vitamin D Deficiency,General,"Bone pain, Hair loss, Mood changes, Muscle weakness",7,Specialist Doctor,Pomegranate,Spicy street food,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Applying Colgate/toothpaste on burns (causes infection).
870,Gastritis,Gastrointestinal,"Nausea, Feeling full after small meal, Upper stomach pain, Indigestion",6,Specialist Doctor,Boiled vegetables,Deep-fried pakoras,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
871,Vitamin D Deficiency,General,"Bone pain, Muscle weakness, Hair loss",7,Specialist Doctor,Papaya,Raw salads (if infectious),Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
872,Malaria,Infectious,"Shivering chills, Cyclical fever, Splenomegaly",9,Specialist Doctor,Moong Dal Khichdi,Deep-fried pakoras,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Rubbing heavy salt on rashes.
873,Heat Stroke,General,"Body temp above 104F, Rapid pulse, Confusion, No sweating",9,Specialist Doctor,Pomegranate,Deep-fried pakoras,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting onions in armpits to reduce fever.
874,Acidity,Gastrointestinal,"Sour burps, Burning sensation in chest, Bloating",5,General Physician,Boiled vegetables,Excessive caffeine,Yoga (Pranayama),ORS,Standard OTC ORS for symptomatic relief.,650,Ginger and honey tea for sore throat.,Applying Colgate/toothpaste on burns (causes infection).
875,Amoebiasis,Gastrointestinal,"Weight loss, Stomach cramps, Tenesmus",8,Specialist Doctor,Papaya,Cold drinks,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
876,Acne,Skin,"Blackheads, Pimples, Red bumps",7,Specialist Doctor,Pomegranate,Excessive caffeine,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Rubbing heavy salt on rashes.
877,Acidity,Gastrointestinal,"Burning sensation in chest, Heartburn, Bloating",3,General Physician,Moong Dal Khichdi,Deep-fried pakoras,Yoga (Pranayama),Omeprazole,Standard OTC Omeprazole for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Rubbing heavy salt on rashes.
878,Gastritis,Gastrointestinal,"Feeling full after small meal, Upper stomach pain, Nausea, Indigestion",1,General Physician,Pomegranate,Spicy street food,Yoga (Pranayama),Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,250,Coconut water for rehydration.,Using battery acid for skin patches.
879,Amoebiasis,Gastrointestinal,"Weight loss, Stomach cramps, Tenesmus",7,Specialist Doctor,Boiled vegetables,Raw salads (if infectious),Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Applying Colgate/toothpaste on burns (causes infection).
880,Dengue,Infectious,"Bleeding gums, Joint pain, Retro-orbital pain, High fever",10,Specialist Doctor,Pomegranate,Cold drinks,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Rubbing heavy salt on rashes.
881,Vitamin D Deficiency,General,"Mood changes, Muscle weakness, Hair loss, Bone pain",3,General Physician,Pomegranate,Spicy street food,Yoga (Pranayama),ORS,Standard OTC ORS for symptomatic relief.,500,Ginger and honey tea for sore throat.,Applying Colgate/toothpaste on burns (causes infection).
882,Malaria,Infectious,"Splenomegaly, Profuse sweating, Shivering chills, Cyclical fever",6,Specialist Doctor,Moong Dal Khichdi,Spicy street food,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Putting onions in armpits to reduce fever.
883,Dehydration,General,"Dark urine, Extreme thirst, Dry mouth, Dizziness",7,Specialist Doctor,Pomegranate,Raw salads (if infectious),Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Using battery acid for skin patches.
884,Fungal Infection,Skin,"Ring-shaped rash, Itching between toes, Scaly skin, Discolored nails",5,General Physician,Papaya,Raw salads (if infectious),Yoga (Pranayama),ORS,Standard OTC ORS for symptomatic relief.,650,Jeera water for digestion.,Rubbing heavy salt on rashes.
885,Influenza,Infectious,"Severe body ache, High fever, Chills, Dry cough",3,General Physician,Curd rice,Deep-fried pakoras,Yoga (Pranayama),Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,650,Saltwater gargles for throat infection.,Using battery acid for skin patches.
886,Typhoid,Infectious,"Rose spots, Stomach pain, Coated tongue, High fever",7,Specialist Doctor,Moong Dal Khichdi,Deep-fried pakoras,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Putting onions in armpits to reduce fever.
887,Anemia,General,"Pale skin, Cold hands, Extreme fatigue",10,Specialist Doctor,Pomegranate,Raw salads (if infectious),Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Rubbing heavy salt on rashes.
888,Heat Rash,Skin,"Prickly heat, Itching in sweat areas, Mild swelling",9,Specialist Doctor,Boiled vegetables,Raw salads (if infectious),Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Putting onions in armpits to reduce fever.
889,Bronchitis,Respiratory,"Wheezing, Shortness of breath, Persistent cough, Chest congestion",3,General Physician,Pomegranate,Raw salads (if infectious),Complete Bed Rest,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Rubbing heavy salt on rashes.
890,Vitamin D Deficiency,General,"Muscle weakness, Mood changes, Hair loss",6,Specialist Doctor,Boiled vegetables,Spicy street food,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
891,Sunburn,Skin,"Blisters, Peeling skin, Red painful skin",3,General Physician,Boiled vegetables,Excessive caffeine,Anulom Vilom,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,250,Jeera water for digestion.,Rubbing heavy salt on rashes.
892,Sunburn,Skin,"Hot to touch, Red painful skin, Blisters, Peeling skin",1,General Physician,Boiled vegetables,Raw salads (if infectious),Yoga (Pranayama),Loperamide,Standard OTC Loperamide for symptomatic relief.,250,Coconut water for rehydration.,Rubbing heavy salt on rashes.
893,Influenza,Infectious,"Severe body ache, Dry cough, Chills, High fever",4,General Physician,Curd rice,Spicy street food,Anulom Vilom,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,650,Ginger and honey tea for sore throat.,Putting oil or ghee on open wounds.
894,Eczema,Skin,"Dry skin, Itchy patches, Cracked skin",10,Specialist Doctor,Papaya,Excessive caffeine,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Putting onions in armpits to reduce fever.
895,Sinusitis,Respiratory,"Thick yellow mucus, Facial pressure, Stuffed nose, Headache",9,Specialist Doctor,Moong Dal Khichdi,Cold drinks,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Putting oil or ghee on open wounds.
896,Food Poisoning,Gastrointestinal,"Abdominal cramps, Fever, Projectile vomiting",10,Specialist Doctor,Pomegranate,Spicy street food,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Using battery acid for skin patches.
897,Sinusitis,Respiratory,"Headache, Stuffed nose, Facial pressure",4,General Physician,Moong Dal Khichdi,Spicy street food,Light stretching,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,650,Saltwater gargles for throat infection.,Rubbing heavy salt on rashes.
898,Amoebiasis,Gastrointestinal,"Tenesmus, Stomach cramps, Weight loss, Bloody stools",3,General Physician,Papaya,Raw salads (if infectious),Complete Bed Rest,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,650,Jeera water for digestion.,Using battery acid for skin patches.
899,Acidity,Gastrointestinal,"Bloating, Burning sensation in chest, Heartburn, Sour burps",4,General Physician,Papaya,Excessive caffeine,Brisk walking,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,650,Coconut water for rehydration.,Using battery acid for skin patches.
900,Acidity,Gastrointestinal,"Sour burps, Burning sensation in chest, Bloating",4,General Physician,Papaya,Raw salads (if infectious),Complete Bed Rest,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,650,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
901,Fungal Infection,Skin,"Itching between toes, Discolored nails, Scaly skin",10,Specialist Doctor,Moong Dal Khichdi,Spicy street food,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Rubbing heavy salt on rashes.
902,Common Cold,Infectious,"Runny nose, Sneezing, Sore throat, Mild fever",2,General Physician,Boiled vegetables,Spicy street food,Anulom Vilom,Loperamide,Standard OTC Loperamide for symptomatic relief.,650,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
903,Dehydration,General,"Dark urine, Dizziness, Dry mouth",8,Specialist Doctor,Curd rice,Excessive caffeine,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Using battery acid for skin patches.
904,Anemia,General,"Extreme fatigue, Brittle nails, Cold hands",2,General Physician,Curd rice,Deep-fried pakoras,Brisk walking,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,650,Jeera water for digestion.,Putting oil or ghee on open wounds.
905,Vitamin D Deficiency,General,"Mood changes, Bone pain, Hair loss, Muscle weakness",10,Specialist Doctor,Curd rice,Cold drinks,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Applying Colgate/toothpaste on burns (causes infection).
906,Anemia,General,"Pale skin, Brittle nails, Cold hands",10,Specialist Doctor,Moong Dal Khichdi,Spicy street food,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Putting onions in armpits to reduce fever.
907,Asthma,Respiratory,"Night cough, Chest tightness, Difficulty breathing, Wheezing sounds",8,Specialist Doctor,Papaya,Raw salads (if infectious),Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
908,Amoebiasis,Gastrointestinal,"Weight loss, Bloody stools, Stomach cramps, Tenesmus",8,Specialist Doctor,Pomegranate,Deep-fried pakoras,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Rubbing heavy salt on rashes.
909,Bronchitis,Respiratory,"Persistent cough, Shortness of breath, Chest congestion, Wheezing",4,General Physician,Moong Dal Khichdi,Raw salads (if infectious),Brisk walking,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,650,Saltwater gargles for throat infection.,Putting onions in armpits to reduce fever.
910,Sunburn,Skin,"Peeling skin, Red painful skin, Blisters",6,Specialist Doctor,Moong Dal Khichdi,Deep-fried pakoras,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Putting onions in armpits to reduce fever.
911,Vitamin D Deficiency,General,"Muscle weakness, Mood changes, Bone pain",8,Specialist Doctor,Moong Dal Khichdi,Raw salads (if infectious),Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
912,Acne,Skin,"Pimples, Blackheads, Oily skin, Red bumps",9,Specialist Doctor,Papaya,Spicy street food,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Putting onions in armpits to reduce fever.
913,Sunburn,Skin,"Red painful skin, Peeling skin, Hot to touch, Blisters",2,General Physician,Boiled vegetables,Cold drinks,Complete Bed Rest,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,250,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
914,Bronchitis,Respiratory,"Chest congestion, Shortness of breath, Wheezing",9,Specialist Doctor,Moong Dal Khichdi,Spicy street food,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
