name,category,symptoms,severity,diet_to_eat,diet_to_avoid,medicine_name,safe_tip,dangerous_myth,base_dosage_mg
Fungal Infection,Medical,"Body ache, Fever, Fatigue",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Fungal Infection,Medical,"Fatigue, Body ache, Fever",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Fungal Infection,Medical,"Fever, Body ache, Fatigue",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Fungal Infection,Medical,"Body ache, Fatigue, Fever",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Fungal Infection,Medical,"Fatigue, Fever, Body ache",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Fungal Infection,Medical,"Body ache, Fever, Fatigue",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Fungal Infection,Medical,"Body ache, Fatigue, Fever",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Fungal Infection,Medical,"Fatigue, Body ache, Fever",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Fungal Infection,Medical,"Body ache, Fever, Fatigue",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Fungal Infection,Medical,"Body ache, Fatigue, Fever",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Amoebiasis,Medical,"Body ache, Fatigue, Fever",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Amoebiasis,Medical,"Fever, Body ache, Fatigue",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Amoebiasis,Medical,"Body ache, Fever, Fatigue",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Amoebiasis,Medical,"Fatigue, Body ache, Fever",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Amoebiasis,Medical,"Fatigue, Fever, Body ache",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Amoebiasis,Medical,"Body ache, Fever, Fatigue",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Amoebiasis,Medical,"Fatigue, Fever, Body ache",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Amoebiasis,Medical,"Body ache, Fatigue, Fever",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Amoebiasis,Medical,"Fatigue, Fever, Body ache",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Amoebiasis,Medical,"Body ache, Fever, Fatigue",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Amoebiasis,Medical,"Body ache, Fever, Fatigue",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Amoebiasis,Medical,"Fatigue, Fever, Body ache",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Amoebiasis,Medical,"Fatigue, Body ache, Fever",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Amoebiasis,Medical,"Fever, Body ache, Fatigue",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Amoebiasis,Medical,"Fatigue, Fever, Body ache",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Amoebiasis,Medical,"Body ache, Fatigue, Fever",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Amoebiasis,Medical,"Fatigue, Body ache, Fever",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Amoebiasis,Medical,"Fever, Body ache, Fatigue",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Amoebiasis,Medical,"Body ache, Fever, Fatigue",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Amoebiasis,Medical,"Fatigue, Body ache, Fever",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Amoebiasis,Medical,"Body ache, Fever, Fatigue",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Amoebiasis,Medical,"Fever, Body ache, Fatigue",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Amoebiasis,Medical,"Fatigue, Fever, Body ache",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Amoebiasis,Medical,"Fatigue, Body ache, Fever",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Amoebiasis,Medical,"Fatigue, Body ache, Fever",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Amoebiasis,Medical,"Fever, Fatigue, Body ache",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Amoebiasis,Medical,"Fever, Body ache, Fatigue",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Amoebiasis,Medical,"Fever, Body ache, Fatigue",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Amoebiasis,Medical,"Body ache, Fever, Fatigue",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Amoebiasis,Medical,"Body ache, Fatigue, Fever",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Amoebiasis,Medical,"Fever, Body ache, Fatigue",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Amoebiasis,Medical,"Body ache, Fatigue, Fever",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Amoebiasis,Medical,"Body ache, Fatigue, Fever",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Amoebiasis,Medical,"Fever, Body ache, Fatigue",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Amoebiasis,Medical,"Body ache, Fatigue, Fever",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Amoebiasis,Medical,"Fatigue, Fever, Body ache",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Amoebiasis,Medical,"Fatigue, Body ache, Fever",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
